text,label
thầy ơi em chưa hiểu khái niệm nào trong phần tỉ lệ nghịch cả thầy,KNOWLEDGE_TRACING
thầy ơi em lơ đãng trong giờ học phần tam giác nên không hiểu gì,KNOWLEDGE_TRACING
thầy ơi em cần được dạy lại phần đại số thầy ơi em quên hết rồi,KNOWLEDGE_TRACING
thầy ơi em không nắm được gì từ phần số hữu tỉ đến đa thức thầy,KNOWLEDGE_TRACING
thầy ơi em bỏ học hai tuần nên không biết phần hai đường thẳng song song,KNOWLEDGE_TRACING
thầy ơi em không được dạy kỹ phần trường hợp bằng nhau tam giác,KNOWLEDGE_TRACING
thầy ơi em mới nghe lần đầu về khái niệm trọng tâm trực tâm thầy ơi,KNOWLEDGE_TRACING
thầy ơi em cần ôn lại từ đầu phần tam giác cân đến tam giác đều,KNOWLEDGE_TRACING
thầy ơi em không biết gì về nghiệm của đa thức thầy dạy từ đầu đi,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần hình học phẳng từ lớp 6 đến lớp 7 thầy ơi,KNOWLEDGE_TRACING
thầy ơi em không hiểu tại sao phải học ba đường đồng quy trong tam giác,KNOWLEDGE_TRACING
thầy ơi em chưa học phần tỉ lệ thức hoán vị bao giờ thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi em mới bắt đầu học toán lớp 7 và chưa biết gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa hiểu khái niệm bất đẳng thức tam giác thầy giải thích lại,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần căn bậc hai từ lớp 7 thầy ơi,KNOWLEDGE_TRACING
thầy ơi em không được học kỹ phần tỉ lệ thuận nghịch thầy ôn lại đi,KNOWLEDGE_TRACING
thầy ơi em bỏ lỡ phần đơn thức đa thức vì ốm thầy ơi,KNOWLEDGE_TRACING
thầy ơi em cần học lại toàn bộ phần đại số từ đơn thức thầy ơi,KNOWLEDGE_TRACING
thầy ơi em không biết gì về số vô tỉ và số thực thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi nhân đơn thức với đa thức là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi nhân đa thức với đa thức tính thế nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi hằng đẳng thức đáng nhớ là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi (a + b)² = gì thầy ơi em quên r,KNOWLEDGE_TRACING
thầy ơi (a - b)² = gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi a² - b² = gì thầy ơi em quên r,KNOWLEDGE_TRACING
thầy ơi (a + b)³ = gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi (a - b)³ = gì thầy ơi em chưa học,KNOWLEDGE_TRACING
thầy ơi a³ + b³ = gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi a³ - b³ = gì thầy ơi em quên r,KNOWLEDGE_TRACING
thầy ơi phân tích đa thức thành nhân tử là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học phương pháp đặt nhân tử chung thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi phương pháp nhóm hạng tử là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi tách hạng tử để phân tích nhân tử là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi phân thức đại số là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi điều kiện xác định của phân thức là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi cách rút gọn phân thức là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi quy đồng mẫu thức là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học cộng phân thức thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi phương trình bậc nhất một ẩn là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi cách giải ax + b = 0 là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi phương trình tích là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi phương trình chứa ẩn ở mẫu là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học lập phương trình từ bài toán thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi bất đẳng thức là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi bất phương trình bậc nhất là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi khi nào thì đổi chiều bất phương trình thầy ơi,KNOWLEDGE_TRACING
thầy ơi biểu diễn tập nghiệm bất phương trình thế nào thầy,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần đại số thầy ôn lại đi,KNOWLEDGE_TRACING
thầy ơi ví dụ nhân (x + 2)(x - 3) thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi BCNN của x² - 1 và x + 1 là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em quên cách giải phương trình ẩn mẫu thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi lập phương trình bài toán năng suất là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi ví dụ phân tích x² - 5x + 6 thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi em chưa biết phương trình tích AB = 0 thì sao thầy ơi,KNOWLEDGE_TRACING
thầy ơi em quên bảy hằng đẳng thức đáng nhớ thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi cách nhận biết hằng đẳng thức trong đa thức thầy ơi,KNOWLEDGE_TRACING
thầy ơi chia phân thức cho phân thức nghĩa là làm gì thầy,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần phân thức thầy ôn lại đi,KNOWLEDGE_TRACING
thầy ơi lập phương trình bài toán chuyển động hai xe thế nào thầy,KNOWLEDGE_TRACING
thầy ơi em không biết tại sao cần kiểm tra ĐKXĐ sau khi giải thầy,KNOWLEDGE_TRACING
thầy ơi bất đẳng thức a + c > b + c khi a > b đúng không thầy,KNOWLEDGE_TRACING
thầy ơi bất đẳng thức a × c > b × c khi a > b và c < 0 thầy ơi,KNOWLEDGE_TRACING
thầy ơi phương trình bậc nhất vô nghiệm khi nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi em không biết đặt ẩn cho bài toán hỗn hợp thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi lập phương trình bài toán hóa học nồng độ thế nào thầy,KNOWLEDGE_TRACING
thầy ơi ví dụ giải bất phương trình 3x - 1 > 2 thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi em quên cách phân tích ax² + bx + c thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi phương pháp phối hợp phân tích nhân tử là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học bài về tính chất bất đẳng thức thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi tứ giác là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi tổng các góc tứ giác là bao nhiêu thầy ơi,KNOWLEDGE_TRACING
thầy ơi hình thang là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi hình thang cân là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi đường trung bình của tam giác là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi đường trung bình của hình thang là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi hình bình hành là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi tính chất hình bình hành là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi dấu hiệu nhận biết hình bình hành là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học hình chữ nhật hình thoi hình vuông thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi hình chữ nhật khác hình bình hành thế nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi hình thoi là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi hình vuông là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi dấu hiệu nhận biết hình vuông là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi định lý Thalès là gì thầy ơi em chưa học,KNOWLEDGE_TRACING
thầy ơi định lý Thalès thuận là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi định lý Thalès đảo là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi hệ quả Thalès là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi tính chất đường phân giác trong tam giác là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi đường phân giác chia cạnh đối diện thế nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi hai tam giác đồng dạng là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi tỉ số đồng dạng là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi trường hợp c.c.c đồng dạng là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi trường hợp c.g.c đồng dạng là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi trường hợp g.g đồng dạng là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi tam giác vuông đồng dạng theo trường hợp nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi diện tích tỉ lệ với tỉ số đồng dạng thế nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi S hình thang = gì thầy ơi em quên r,KNOWLEDGE_TRACING
thầy ơi S hình thoi = gì thầy ơi em quên r,KNOWLEDGE_TRACING
thầy ơi S hình bình hành = gì thầy ơi em quên r,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần hình học lớp 8 thầy ôn lại đi,KNOWLEDGE_TRACING
thầy ơi em chưa học định lý Thalès thầy dạy từ đầu đi,KNOWLEDGE_TRACING
thầy ơi ví dụ áp dụng Thalès tính đoạn thẳng thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi hình thang cân có tính chất gì đặc biệt thầy ơi,KNOWLEDGE_TRACING
thầy ơi đường trung bình hình thang = gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi tại sao chu vi tỉ lệ k còn diện tích tỉ lệ k² thầy ơi,KNOWLEDGE_TRACING
thầy ơi em không biết hai tam giác đồng dạng khác bằng nhau thế nào thầy,KNOWLEDGE_TRACING
thầy ơi ví dụ về hai tam giác đồng dạng trong thực tế thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học đường phân giác chia cạnh thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi em không biết hình thoi và hình chữ nhật quan hệ thế nào thầy,KNOWLEDGE_TRACING
thầy ơi hình vuông là trường hợp đặc biệt của hình nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi em quên dấu hiệu nhận biết hình chữ nhật thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi dấu hiệu nhận biết hình thoi là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em không biết trong hình bình hành đường chéo nào bằng nhau thầy,KNOWLEDGE_TRACING
thầy ơi em chưa học đồng dạng của tam giác vuông thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần định lý Thalès thầy ơi ôn lại đi,KNOWLEDGE_TRACING
thầy ơi ví dụ bài toán áp dụng đường phân giác chia cạnh thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi em không biết tính chất Thalès áp dụng cả ở ngoài tam giác không thầy,KNOWLEDGE_TRACING
thầy ơi em quên công thức diện tích hình thang thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi hai tam giác đồng dạng thì có bao nhiêu cặp yếu tố tương ứng bằng nhau thầy,KNOWLEDGE_TRACING
thầy ơi căn bậc hai của số thực là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi ĐKXĐ của biểu thức √(f(x)) là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học cách đưa thừa số ra ngoài dấu căn thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi trục căn thức là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi khử mẫu biểu thức căn là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi √a × √b = √(ab) đúng không thầy ơi,KNOWLEDGE_TRACING
thầy ơi căn bậc ba là gì thầy ơi em chưa học,KNOWLEDGE_TRACING
thầy ơi em quên cách cộng trừ các căn thức đồng dạng thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi rút gọn biểu thức √(a²) khi a < 0 là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần căn thức thầy ôn lại đi,KNOWLEDGE_TRACING
thầy ơi ví dụ trục căn thức 1/(2+√3) thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi em không biết điều kiện để rút gọn biểu thức căn thầy,KNOWLEDGE_TRACING
thầy ơi em chưa học căn bậc ba của số âm thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi tại sao √(a²) = |a| chứ không phải a thầy ơi,KNOWLEDGE_TRACING
thầy ơi em quên cách đưa vào trong dấu căn thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi hàm số bậc nhất y = ax + b là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học đồng biến nghịch biến là gì thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi hệ số góc là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi cách vẽ đồ thị y = 2x - 1 thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi hệ hai phương trình bậc nhất hai ẩn là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học phương pháp thế để giải hệ PT thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi phương pháp cộng đại số là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em quên cách lập hệ PT từ bài toán thực tế thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi hệ PT vô nghiệm là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi hàm số y = ax² là gì thầy ơi em chưa học,KNOWLEDGE_TRACING
thầy ơi parabol là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi ví dụ lập hệ PT từ bài toán chuyển động thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi hai đường thẳng song song khi nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi em không biết cách xác định a b trong y = ax + b từ đồ thị thầy,KNOWLEDGE_TRACING
thầy ơi đường thẳng cắt parabol tại bao nhiêu điểm thầy ơi,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần hệ PT thầy ôn lại đi,KNOWLEDGE_TRACING
thầy ơi hệ PT vô số nghiệm nghĩa là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học cách đọc đồ thị hàm số bậc nhất thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi ví dụ hàm số đồng biến và nghịch biến thầy ơi,KNOWLEDGE_TRACING
thầy ơi em không biết hai đường thẳng vuông góc có hệ số góc quan hệ thế nào thầy,KNOWLEDGE_TRACING
thầy ơi phương trình bậc hai là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi Δ (Delta) là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi công thức nghiệm phương trình bậc hai là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi khi Δ > 0 thì phương trình có mấy nghiệm thầy ơi,KNOWLEDGE_TRACING
thầy ơi khi Δ < 0 thì phương trình thế nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi hệ thức Vi-ète là gì thầy ơi em chưa học,KNOWLEDGE_TRACING
thầy ơi x₁ + x₂ và x₁x₂ trong Vi-ète bằng gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học phương trình trùng phương thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi cách đặt ẩn phụ để giải PT trùng phương là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi ứng dụng Vi-ète tìm hai số biết tổng và tích thế nào thầy,KNOWLEDGE_TRACING
thầy ơi em quên công thức nghiệm thu gọn Δ' thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi tại sao cần kiểm tra điều kiện sau khi tìm t trong PT trùng phương thầy,KNOWLEDGE_TRACING
thầy ơi em không biết khi nào dùng Vi-ète thay cho công thức nghiệm thầy,KNOWLEDGE_TRACING
thầy ơi lập PT bậc hai khi biết hai nghiệm là x₁ = 2 và x₂ = 3 thầy ơi,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần PT bậc hai thầy ôn lại đi,KNOWLEDGE_TRACING
thầy ơi ví dụ giải x² - 5x + 6 = 0 thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi nhẩm nghiệm PT bậc hai bằng Vi-ète thế nào thầy,KNOWLEDGE_TRACING
thầy ơi tính x₁² + x₂² khi biết x₁ + x₂ = 5 và x₁x₂ = 6 thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa biết cách biện luận số nghiệm theo tham số m thầy,KNOWLEDGE_TRACING
thầy ơi em không biết tại sao Δ' = b'² - ac thầy giải thích đi,KNOWLEDGE_TRACING
thầy ơi hệ thức lượng trong tam giác vuông là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi b² = ah nghĩa là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi h² = a'b' trong tam giác vuông thầy giải thích đi,KNOWLEDGE_TRACING
thầy ơi sin của góc nhọn là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi cos 45° = bao nhiêu thầy ơi em quên r,KNOWLEDGE_TRACING
thầy ơi tan A = sin A / cos A thầy ơi đúng không,KNOWLEDGE_TRACING
thầy ơi bảng lượng giác dùng để làm gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học cách giải tam giác vuông bằng lượng giác thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi sin² A + cos² A = 1 thầy ơi đúng không,KNOWLEDGE_TRACING
thầy ơi em quên công thức h = ab/c trong tam giác vuông thầy nhắc đi,KNOWLEDGE_TRACING
thầy ơi cot A là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi em không biết ứng dụng lượng giác trong thực tế như thế nào thầy,KNOWLEDGE_TRACING
thầy ơi sin 30° = 1/2 thầy ơi đúng không,KNOWLEDGE_TRACING
thầy ơi ví dụ giải tam giác vuông khi biết góc A và cạnh huyền thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi em mất gốc phần hệ thức lượng thầy ôn lại đi,KNOWLEDGE_TRACING
thầy ơi tan 45° = 1 thầy ơi đúng không,KNOWLEDGE_TRACING
thầy ơi em không biết tại sao sin A = cos (90°-A) thầy giải thích đi,KNOWLEDGE_TRACING
thầy ơi bài toán đo chiều cao cột cờ bằng lượng giác thầy làm mẫu đi,KNOWLEDGE_TRACING
thầy ơi em chưa học phần hệ thức lượng trong tam giác vuông thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi em không biết arcsin arccos là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi đường tròn xác định bởi mấy điểm thầy ơi,KNOWLEDGE_TRACING
thầy ơi dây cung là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi đường kính là dây cung lớn nhất thầy ơi đúng không,KNOWLEDGE_TRACING
thầy ơi tiếp tuyến đường tròn là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi em chưa học tính chất tiếp tuyến và bán kính thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi hai tiếp tuyến từ một điểm ngoài bằng nhau thầy ơi đúng không,KNOWLEDGE_TRACING
thầy ơi vị trí tương đối đường thẳng và đường tròn có mấy trường hợp thầy ơi,KNOWLEDGE_TRACING
thầy ơi vị trí tương đối hai đường tròn có mấy trường hợp thầy ơi,KNOWLEDGE_TRACING
thầy ơi đường tròn nội tiếp tam giác là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi đường tròn bàng tiếp là gì thầy ơi em chưa biết,KNOWLEDGE_TRACING
thầy ơi góc ở tâm là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi số đo cung là gì thầy ơi em chưa học,KNOWLEDGE_TRACING
thầy ơi em chưa học góc nội tiếp thầy dạy đi,KNOWLEDGE_TRACING
thầy ơi góc nội tiếp = nửa góc ở tâm thầy ơi đúng không,KNOWLEDGE_TRACING
thầy ơi góc tiếp tuyến dây là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi góc đỉnh bên trong đường tròn tính thế nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi góc đỉnh bên ngoài đường tròn tính thế nào thầy ơi,KNOWLEDGE_TRACING
thầy ơi tứ giác nội tiếp đường tròn là gì thầy ơi,KNOWLEDGE_TRACING
thầy ơi dấu hiệu nhận biết tứ giác nội tiếp thầy ơi,KNOWLEDGE_TRACING
